sentence_id,word_id,word,word_lower,pos,head_dist,abs_head_dist,direction,token_frequency,log_token_frequency,token_length,sentence_position,relation_type,token_length_bin,sentence_position_bin,abs_head_dist_bin,frequency_bin,matched_stratum_id
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0204,5,moment,moment,NOUN,3,3,Before Head,14,2.70805020110221,6,6,obl,5-6,6-10,3-4,"(2.197, 2.833]",453
reviews-170650-0003,2,age,age,NOUN,4,4,Before Head,19,2.995732273553991,3,3,obl,3-4,1-5,3-4,"(2.833, 3.497]",368
answers-20111107193815AAhaJjy_ans-0017,4,time,time,NOUN,-4,4,After Head,397,5.986452005284438,4,5,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
email-enronsent35_01-0144,5,country,country,NOUN,3,3,Before Head,58,4.07753744390572,7,6,obl:unmarked,7-8,6-10,3-4,"(3.497, 4.22]",355
reviews-310032-0001,3,change,change,NOUN,-3,3,After Head,91,4.5217885770490405,6,4,obl,5-6,1-5,3-4,"(4.22, 8.54]",422
email-enronsent44_01-0070,1,draft,draft,NOUN,1,1,Before Head,41,3.7376696182833684,5,2,nsubj,5-6,1-5,1-2,"(3.497, 4.22]",128
reviews-278775-0008,9,months,months,NOUN,-5,5,After Head,59,4.0943445622221,6,10,obl,5-6,6-10,5-6,"(3.497, 4.22]",459
reviews-341397-0004,9,garage,garage,NOUN,1,1,Before Head,11,2.4849066497880004,6,11,nsubj,5-6,11-15,1-2,"(2.197, 2.833]",136
reviews-382257-0005,12,one,one,NOUN,3,3,Before Head,473,6.161207321695077,3,13,nsubj,3-4,11-15,3-4,"(4.22, 8.54]",96
answers-20111108105400AASqPIh_ans-0015,7,surgeons,surgeons,NOUN,4,4,Before Head,4,1.6094379124341003,8,8,nsubj,7-8,6-10,3-4,"(1.386, 2.197]",229
email-enronsent16_01-0042,8,changes,changes,NOUN,-2,2,After Head,36,3.6109179126442243,7,9,nsubj,7-8,6-10,1-2,"(3.497, 4.22]",236
answers-20111108104724AAuBUR7_ans-0011,11,problems,problems,NOUN,-3,3,After Head,46,3.8501476017100584,8,12,nsubj,7-8,11-15,3-4,"(3.497, 4.22]",208
email-enronsent12_01-0053,8,woman,woman,NOUN,-3,3,After Head,16,2.833213344056216,5,9,nsubj,5-6,6-10,3-4,"(2.197, 2.833]",179
reviews-043020-0005,2,week,week,NOUN,2,2,Before Head,89,4.499809670330265,4,3,obl,3-4,1-5,1-2,"(4.22, 8.54]",371
answers-20111108104724AAuBUR7_ans-0043,11,owner,owner,NOUN,4,4,Before Head,29,3.4011973816621555,5,12,nsubj,5-6,11-15,3-4,"(2.833, 3.497]",140
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0212,8,result,result,NOUN,-3,3,After Head,23,3.1780538303479458,6,9,obl,5-6,6-10,3-4,"(2.833, 3.497]",455
email-enronsent35_01-0038,8,call,call,NOUN,-4,4,After Head,150,5.017279836814924,4,9,obl,3-4,6-10,3-4,"(4.22, 8.54]",409
reviews-217359-0007,15,glitch,glitch,NOUN,-2,2,After Head,1,0.6931471805599453,6,16,nsubj,5-6,16-20,1-2,"(0.692, 1.386]",144
reviews-311987-0004,3,week,week,NOUN,3,3,Before Head,89,4.499809670330265,4,4,obl:unmarked,3-4,1-5,3-4,"(4.22, 8.54]",300
reviews-310032-0009,3,website,website,NOUN,-3,3,After Head,32,3.4965075614664802,7,4,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
answers-20111108110329AAxl1pb_ans-0024,11,room,room,NOUN,2,2,Before Head,79,4.382026634673881,4,12,nsubj,3-4,11-15,1-2,"(4.22, 8.54]",95
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0194,20,hell,hell,NOUN,-6,6,After Head,10,2.3978952727983707,4,21,ccomp,3-4,21-25,5-6,"(2.197, 2.833]",11
email-enronsent39_01-0077,11,games,games,NOUN,-1,1,After Head,11,2.4849066497880004,5,12,nsubj,5-6,11-15,1-2,"(2.197, 2.833]",136
answers-20111108083754AAEw5Xc_ans-0010,13,cabin,cabin,NOUN,-3,3,After Head,6,1.9459101490553132,5,14,nmod,5-6,11-15,3-4,"(1.386, 2.197]",38
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0017,4,years,years,NOUN,1,1,Before Head,150,5.017279836814924,5,5,obl,5-6,1-5,1-2,"(4.22, 8.54]",421
answers-20111108110437AA5JNkr_ans-0006,3,kids,kids,NOUN,-3,3,After Head,38,3.6635616461296463,4,4,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0032,3,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,5,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
answers-20111108110012AAK8Azy_ans-0010,4,time,time,NOUN,-4,4,After Head,397,5.986452005284438,4,5,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
reviews-037794-0004,8,food,food,NOUN,-2,2,After Head,167,5.123963979403259,4,9,nsubj,3-4,6-10,1-2,"(4.22, 8.54]",118
newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0042,2,life,life,NOUN,3,3,Before Head,80,4.394449154672439,4,3,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0088,17,showdown,showdown,NOUN,6,6,Before Head,1,0.6931471805599453,8,18,obl,7-8,16-20,5-6,"(0.692, 1.386]",479
answers-20111108080100AAJHNUK_ans-0002,4,programs,programs,NOUN,-4,4,After Head,10,2.3978952727983707,8,5,nsubj,7-8,1-5,3-4,"(2.197, 2.833]",195
answers-20111108110012AAK8Azy_ans-0032,4,light,light,NOUN,1,1,Before Head,33,3.5263605246161616,5,5,nsubj,5-6,1-5,1-2,"(3.497, 4.22]",128
answers-20111107175720AAlb2TB_ans-0035,4,countryside,countryside,NOUN,-3,3,After Head,4,1.6094379124341003,11,5,obj,11-12,1-5,3-4,"(1.386, 2.197]",264
email-enronsent07_01-0063,4,belief,belief,NOUN,-2,2,After Head,6,1.9459101490553132,6,5,obl,5-6,1-5,1-2,"(1.386, 2.197]",413
email-enronsent38_01-0006,12,sentence,sentence,NOUN,6,6,Before Head,4,1.6094379124341003,8,14,nsubj,7-8,11-15,5-6,"(1.386, 2.197]",203
answers-20111107194805AAdINwt_ans-0005,3,transfers,transfers,NOUN,3,3,Before Head,2,1.0986122886681096,9,4,obl,9-10,1-5,3-4,"(0.692, 1.386]",499
email-enronsent02_01-0049,5,Q1,q1,NOUN,1,1,Before Head,9,2.302585092994046,2,6,nmod:unmarked,1-2,6-10,1-2,"(2.197, 2.833]",23
answers-20111108092029AAsHTYP_ans-0018,2,Chicks,chicks,NOUN,3,3,Before Head,5,1.791759469228055,6,3,nsubj,5-6,1-5,3-4,"(1.386, 2.197]",123
reviews-006970-0003,6,today,today,NOUN,-2,2,After Head,65,4.189654742026425,5,8,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
answers-20111108072912AAccket_ans-0002,13,month,month,NOUN,-2,2,After Head,52,3.970291913552122,5,14,obl:unmarked,5-6,11-15,1-2,"(3.497, 4.22]",328
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0101,2,way,way,NOUN,3,3,Before Head,204,5.3230099791384085,3,3,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0062,19,trafficking,trafficking,NOUN,-3,3,After Head,2,1.0986122886681096,11,20,obl,11-12,16-20,3-4,"(0.692, 1.386]",359
email-enronsent33_01-0043,6,time,time,NOUN,1,1,Before Head,397,5.986452005284438,4,7,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
reviews-342811-0004,5,room,room,NOUN,-4,4,After Head,79,4.382026634673881,4,6,obl,3-4,6-10,3-4,"(4.22, 8.54]",409
reviews-358702-0004,5,staffs,staffs,NOUN,2,2,Before Head,2,1.0986122886681096,6,6,nsubj,5-6,6-10,1-2,"(0.692, 1.386]",173
reviews-026883-0010,1,delivery,delivery,NOUN,3,3,Before Head,24,3.2188758248682006,8,2,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
answers-20090605110235AAALlCt_ans-0006,21,cascades,cascades,NOUN,-3,3,After Head,1,0.6931471805599453,8,22,nsubj,7-8,21-25,3-4,"(0.692, 1.386]",218
reviews-345182-0017,4,people,people,NOUN,-3,3,After Head,233,5.455321115357702,6,5,nsubj,5-6,1-5,3-4,"(4.22, 8.54]",131
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0010,5,offs,offs,NOUN,6,6,Before Head,1,0.6931471805599453,4,6,obl,3-4,6-10,5-6,"(0.692, 1.386]",400
answers-20111108084355AAvLpRa_ans-0001,5,console,console,NOUN,-5,5,After Head,3,1.3862943611198906,7,6,nsubj,7-8,6-10,5-6,"(0.692, 1.386]",227
email-enronsent24_01-0090,6,couple,couple,NOUN,2,2,Before Head,51,3.9512437185814275,6,7,nmod:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",29
email-enronsent11_01-0077,18,address,address,NOUN,3,3,Before Head,34,3.5553480614894135,7,20,obj,7-8,16-20,3-4,"(3.497, 4.22]",293
email-enronsent11_01-0087,6,cashout,cashout,NOUN,-2,2,After Head,3,1.3862943611198906,7,7,nsubj,7-8,6-10,1-2,"(0.692, 1.386]",225
answers-20111108092643AAXe4lD_ans-0039,25,lot,lot,NOUN,-2,2,After Head,89,4.499809670330265,3,27,obl:unmarked,3-4,26-30,1-2,"(4.22, 8.54]",313
answers-20111108100419AAKZvMH_ans-0002,1,today,today,NOUN,2,2,Before Head,65,4.189654742026425,5,2,obl:unmarked,5-6,1-5,1-2,"(3.497, 4.22]",324
reviews-160073-0002,9,year,year,NOUN,1,1,Before Head,172,5.153291594497779,4,10,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0004,17,official,official,NOUN,-3,3,After Head,19,2.995732273553991,8,18,nsubj,7-8,16-20,3-4,"(2.833, 3.497]",214
email-enronsent39_01-0004,4,issues,issues,NOUN,-2,2,After Head,44,3.8066624897703196,6,5,nsubj,5-6,1-5,1-2,"(3.497, 4.22]",128
answers-20111105112131AA6gIX6_ans-0003,8,mom,mom,NOUN,6,6,Before Head,20,3.044522437723423,3,9,obl,3-4,6-10,5-6,"(2.833, 3.497]",404
email-enronsent15_01-0067,6,title,title,NOUN,-3,3,After Head,7,2.0794415416798357,5,8,nsubj,5-6,6-10,3-4,"(1.386, 2.197]",176
reviews-026883-0007,14,date,date,NOUN,4,4,Before Head,63,4.1588830833596715,4,15,obl:unmarked,3-4,11-15,3-4,"(3.497, 4.22]",302
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0055,5,year,year,NOUN,2,2,Before Head,172,5.153291594497779,4,6,obl:unmarked,3-4,6-10,1-2,"(4.22, 8.54]",320
answers-20111108111031AARG57j_ans-0023,2,ways,ways,NOUN,-1,1,After Head,12,2.5649493574615367,4,3,nsubj,3-4,1-5,1-2,"(2.197, 2.833]",83
reviews-247226-0001,6,Salon,salon,NOUN,3,3,Before Head,15,2.772588722239781,5,7,nsubj,5-6,6-10,3-4,"(2.197, 2.833]",179
weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0024,2,official,official,NOUN,4,4,Before Head,19,2.995732273553991,8,3,nsubj,7-8,1-5,3-4,"(2.833, 3.497]",196
answers-20111108111031AARG57j_ans-0025,5,dog,dog,NOUN,-5,5,After Head,39,3.6888794541139363,3,6,obl,3-4,6-10,5-6,"(3.497, 4.22]",407
email-enronsent13_01-0106,16,way,way,NOUN,-2,2,After Head,204,5.3230099791384085,3,17,obl:unmarked,3-4,16-20,1-2,"(4.22, 8.54]",307
reviews-188548-0010,4,options,options,NOUN,-3,3,After Head,35,3.58351893845611,7,5,nsubj,7-8,1-5,3-4,"(3.497, 4.22]",198
answers-20111108105749AABv7vx_ans-0003,18,house,house,NOUN,5,5,Before Head,64,4.174387269895637,5,19,nsubj,5-6,16-20,5-6,"(3.497, 4.22]",153
reviews-268673-0003,2,surprise,surprise,NOUN,3,3,Before Head,7,2.0794415416798357,8,3,nmod,7-8,1-5,3-4,"(1.386, 2.197]",46
answers-20111108092029AAsHTYP_ans-0007,6,features,features,NOUN,5,5,Before Head,2,1.0986122886681096,8,7,obj,7-8,6-10,5-6,"(0.692, 1.386]",297
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0235,1,officials,officials,NOUN,3,3,Before Head,30,3.4339872044851463,9,2,nsubj:pass,9-10,1-5,3-4,"(2.833, 3.497]",66
newsgroup-groups.google.com_FOOLED_7554c5ce34a5a49e_ENG_20051012_144800-0044,8,country,country,NOUN,6,6,Before Head,58,4.07753744390572,7,9,ccomp,7-8,6-10,5-6,"(3.497, 4.22]",15
email-enronsent44_01-0062,5,paper,paper,NOUN,-5,5,After Head,21,3.091042453358316,5,6,nsubj:pass,5-6,6-10,5-6,"(2.833, 3.497]",60
answers-20111108094831AAnOjgr_ans-0007,13,bond,bond,NOUN,-2,2,After Head,5,1.791759469228055,4,14,nsubj,3-4,11-15,1-2,"(1.386, 2.197]",91
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0176,6,connection,connection,NOUN,-2,2,After Head,21,3.091042453358316,10,7,obl,9-10,6-10,1-2,"(2.833, 3.497]",512
email-enronsent37_01-0091,9,sign,sign,NOUN,-2,2,After Head,25,3.258096538021482,4,10,nsubj,3-4,6-10,1-2,"(2.833, 3.497]",114
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0055,3,enforcement,enforcement,NOUN,2,2,Before Head,7,2.0794415416798357,11,4,nsubj,11-12,1-5,1-2,"(1.386, 2.197]",68
email-enronsent33_01-0164,2,conference,conference,NOUN,3,3,Before Head,30,3.4339872044851463,10,3,nsubj:pass,9-10,1-5,3-4,"(2.833, 3.497]",66
answers-20111108102133AAwVd7m_ans-0016,4,options,options,NOUN,-4,4,After Head,35,3.58351893845611,7,5,nsubj,7-8,1-5,3-4,"(3.497, 4.22]",198
answers-20111108090913AAf83Jh_ans-0008,4,pros,pros,NOUN,-1,1,After Head,5,1.791759469228055,4,5,nsubj,3-4,1-5,1-2,"(1.386, 2.197]",81
newsgroup-groups.google.com_emails_ec0a1064de05e74b_ENG_20040929_023800-0014,1,name,name,NOUN,1,1,Before Head,96,4.574710978503383,4,2,nsubj,3-4,1-5,1-2,"(4.22, 8.54]",89
newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0020,22,moment,moment,NOUN,6,6,Before Head,14,2.70805020110221,6,23,obl,5-6,21-25,5-6,"(2.197, 2.833]",443
answers-20111107233110AAmgsVx_ans-0004,9,years,years,NOUN,5,5,Before Head,150,5.017279836814924,5,10,obl,5-6,6-10,5-6,"(4.22, 8.54]",461
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0247,21,victory,victory,NOUN,-4,4,After Head,6,1.9459101490553132,7,22,nsubj,7-8,21-25,3-4,"(1.386, 2.197]",219
newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0032,14,initiative,initiative,NOUN,-6,6,After Head,6,1.9459101490553132,10,16,obl,9-10,16-20,5-6,"(1.386, 2.197]",507
reviews-080221-0010,3,excellence,excellence,NOUN,-2,2,After Head,2,1.0986122886681096,10,4,compound,9-10,1-5,1-2,"(0.692, 1.386]",20
weblog-blogspot.com_alaindewitt_20040929103700_ENG_20040929_103700-0014,1,example,example,NOUN,4,4,Before Head,23,3.1780538303479458,7,2,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0083,1,Spores,spores,NOUN,4,4,Before Head,2,1.0986122886681096,6,2,nsubj,5-6,1-5,3-4,"(0.692, 1.386]",121
reviews-326112-0002,8,hours,hours,NOUN,3,3,Before Head,51,3.9512437185814275,5,9,obl,5-6,6-10,3-4,"(3.497, 4.22]",458
answers-20111108090616AAv6fpU_ans-0009,8,times,times,NOUN,-4,4,After Head,69,4.248495242049359,5,9,obl:unmarked,5-6,6-10,3-4,"(4.22, 8.54]",343
answers-20111108080100AAJHNUK_ans-0011,6,color,color,NOUN,-6,6,After Head,20,3.044522437723423,5,7,obl,5-6,6-10,5-6,"(2.833, 3.497]",456
newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0014,6,muscles,muscles,NOUN,4,4,Before Head,7,2.0794415416798357,7,7,nsubj,7-8,6-10,3-4,"(1.386, 2.197]",229
reviews-275919-0013,1,call,call,NOUN,3,3,Before Head,150,5.017279836814924,4,2,obl,3-4,1-5,3-4,"(4.22, 8.54]",372
answers-20111108111031AARG57j_ans-0020,3,tricks,tricks,NOUN,-3,3,After Head,3,1.3862943611198906,6,4,nsubj,5-6,1-5,3-4,"(0.692, 1.386]",121
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0074,7,defense,defense,NOUN,2,2,Before Head,19,2.995732273553991,7,9,obl:unmarked,7-8,6-10,1-2,"(2.833, 3.497]",354
answers-20111108092029AAsHTYP_ans-0019,19,single,single,NOUN,3,3,Before Head,23,3.1780538303479458,6,20,nsubj,5-6,16-20,3-4,"(2.833, 3.497]",150
newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0090,4,window,window,NOUN,-4,4,After Head,13,2.639057329615259,6,5,obl,5-6,1-5,3-4,"(2.197, 2.833]",416
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0014,12,Spring,spring,NOUN,6,6,Before Head,18,2.9444389791664403,6,13,obl,5-6,11-15,5-6,"(2.833, 3.497]",427
reviews-231203-0005,4,food,food,NOUN,3,3,Before Head,167,5.123963979403259,4,5,nsubj,3-4,1-5,3-4,"(4.22, 8.54]",90
weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0160,6,Irony,irony,NOUN,-1,1,After Head,2,1.0986122886681096,5,7,nsubj,5-6,6-10,1-2,"(0.692, 1.386]",173
reviews-210066-0002,5,weeks,weeks,NOUN,1,1,Before Head,43,3.784189633918261,5,6,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0128,6,pursuit,pursuit,NOUN,-4,4,After Head,5,1.791759469228055,7,7,nsubj,7-8,6-10,3-4,"(1.386, 2.197]",229
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0074,5,news,news,NOUN,-3,3,After Head,34,3.5553480614894135,4,6,obl,3-4,6-10,3-4,"(3.497, 4.22]",406
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0169,4,penalty,penalty,NOUN,-2,2,After Head,3,1.3862943611198906,7,5,nsubj,7-8,1-5,1-2,"(0.692, 1.386]",190
reviews-266591-0001,5,area,area,NOUN,-3,3,After Head,63,4.1588830833596715,4,6,nmod,3-4,6-10,3-4,"(3.497, 4.22]",36
weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0025,10,millions,millions,NOUN,5,5,Before Head,5,1.791759469228055,8,11,obl,7-8,11-15,5-6,"(1.386, 2.197]",473
email-enronsent39_01-0090,3,format,format,NOUN,-2,2,After Head,7,2.0794415416798357,6,4,obj,5-6,1-5,1-2,"(1.386, 2.197]",276
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0001,27,border,border,NOUN,-6,6,After Head,13,2.639057329615259,6,28,nmod,5-6,26-30,5-6,"(2.197, 2.833]",43
reviews-018548-0007,4,mins,mins,NOUN,-2,2,After Head,6,1.9459101490553132,4,5,nsubj,3-4,1-5,1-2,"(1.386, 2.197]",81
newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500-0007,31,need,need,NOUN,-3,3,After Head,188,5.241747015059643,4,32,nsubj,3-4,31-35,3-4,"(4.22, 8.54]",109
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0114,11,manner,manner,NOUN,4,4,Before Head,8,2.1972245773362196,6,12,nsubj,5-6,11-15,3-4,"(1.386, 2.197]",135
newsgroup-groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900-0062,20,instance,instance,NOUN,6,6,Before Head,6,1.9459101490553132,8,21,obl,7-8,21-25,5-6,"(1.386, 2.197]",484
answers-20111107175720AAlb2TB_ans-0004,5,tourists,tourists,NOUN,-3,3,After Head,8,2.1972245773362196,8,7,obj,7-8,6-10,3-4,"(1.386, 2.197]",298
reviews-247226-0009,4,program,program,NOUN,-4,4,After Head,40,3.713572066704308,7,5,obl,7-8,1-5,3-4,"(3.497, 4.22]",470
weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0027,13,insurgents,insurgents,NOUN,3,3,Before Head,6,1.9459101490553132,10,14,nsubj,9-10,11-15,3-4,"(1.386, 2.197]",247
reviews-346627-0003,3,number,number,NOUN,-1,1,After Head,177,5.181783550292085,6,4,compound,5-6,1-5,1-2,"(4.22, 8.54]",19
reviews-154157-0004,2,earth,earth,NOUN,-2,2,After Head,13,2.639057329615259,5,3,obl,5-6,1-5,1-2,"(2.197, 2.833]",415
reviews-269560-0001,41,slice,slice,NOUN,1,1,Before Head,8,2.1972245773362196,5,42,nsubj,5-6,41-45,1-2,"(1.386, 2.197]",171
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0006,23,occasion,occasion,NOUN,4,4,Before Head,3,1.3862943611198906,8,24,obl,7-8,21-25,3-4,"(0.692, 1.386]",483
reviews-363685-0008,3,arrival,arrival,NOUN,2,2,Before Head,4,1.6094379124341003,7,4,nmod,7-8,1-5,1-2,"(1.386, 2.197]",45
email-enronsent12_01-0033,23,hours,hours,NOUN,1,1,Before Head,51,3.9512437185814275,5,24,obl:unmarked,5-6,21-25,1-2,"(3.497, 4.22]",336
reviews-299148-0003,24,affair,affair,NOUN,-6,6,After Head,7,2.0794415416798357,6,25,obl,5-6,21-25,5-6,"(1.386, 2.197]",442
answers-20111108103957AAcF3iZ_ans-0015,23,weight,weight,NOUN,2,2,Before Head,15,2.772588722239781,6,25,nsubj,5-6,21-25,1-2,"(2.197, 2.833]",159
email-enronsent40_01-0034,3,death,death,NOUN,-2,2,After Head,40,3.713572066704308,5,4,nsubj,5-6,1-5,1-2,"(3.497, 4.22]",128
answers-20111108104015AAGxHNm_ans-0011,2,dongle,dongle,NOUN,2,2,Before Head,3,1.3862943611198906,6,3,obl,5-6,1-5,1-2,"(0.692, 1.386]",411
answers-20111108101850AAhNuvz_ans-0005,5,time,time,NOUN,4,4,Before Head,397,5.986452005284438,4,6,obl,3-4,6-10,3-4,"(4.22, 8.54]",409
email-enronsent35_01-0142,6,guidelines,guidelines,NOUN,-4,4,After Head,12,2.5649493574615367,10,7,nsubj,9-10,6-10,3-4,"(2.197, 2.833]",259
newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0035,5,example,example,NOUN,4,4,Before Head,23,3.1780538303479458,7,6,ccomp,7-8,6-10,3-4,"(2.833, 3.497]",14
weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0198,3,run,run,NOUN,3,3,Before Head,47,3.8712010109078907,3,4,obl,3-4,1-5,3-4,"(3.497, 4.22]",370
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0110,2,press,press,NOUN,1,1,Before Head,27,3.332204510175204,5,3,nsubj,5-6,1-5,1-2,"(2.833, 3.497]",126
email-enronsent03_01-0043,4,Agreements,agreements,NOUN,-4,4,After Head,4,1.6094379124341003,10,5,nsubj,9-10,1-5,3-4,"(1.386, 2.197]",242
answers-20111108084119AAhsBk8_ans-0003,14,seconds,seconds,NOUN,-5,5,After Head,4,1.6094379124341003,7,15,obl:unmarked,7-8,11-15,5-6,"(1.386, 2.197]",349
weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0057,3,reports,reports,NOUN,4,4,Before Head,29,3.4011973816621555,7,4,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
answers-20111108110437AA5JNkr_ans-0005,8,action,action,NOUN,-2,2,After Head,24,3.2188758248682006,6,9,nsubj,5-6,6-10,1-2,"(2.833, 3.497]",181
newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0032,4,concern,concern,NOUN,-4,4,After Head,20,3.044522437723423,7,5,obl,7-8,1-5,3-4,"(2.833, 3.497]",469
answers-20111108073322AA27tkh_ans-0007,16,majority,majority,NOUN,6,6,Before Head,12,2.5649493574615367,8,17,obl,7-8,16-20,5-6,"(2.197, 2.833]",480
email-enronsent31_01-0040,5,industry,industry,NOUN,2,2,Before Head,17,2.8903717578961645,8,6,obl:unmarked,7-8,6-10,1-2,"(2.833, 3.497]",354
reviews-048363-0007,13,attempt,attempt,NOUN,4,4,Before Head,18,2.9444389791664403,7,14,obl,7-8,11-15,3-4,"(2.833, 3.497]",475
reviews-020992-0003,4,night,night,NOUN,1,1,Before Head,83,4.430816798843313,5,5,compound,5-6,1-5,1-2,"(4.22, 8.54]",19
email-enronsent41_01-0074,12,customer,customer,NOUN,2,2,Before Head,47,3.8712010109078907,8,13,nsubj,7-8,11-15,1-2,"(3.497, 4.22]",207
answers-20111107092617AAgKm4X_ans-0001,3,goal,goal,NOUN,-3,3,After Head,8,2.1972245773362196,4,4,nsubj,3-4,1-5,3-4,"(1.386, 2.197]",82
answers-20111108082505AAtbdh9_ans-0011,4,T2i,t2i,NOUN,-4,4,After Head,1,0.6931471805599453,3,6,nsubj,3-4,6-10,3-4,"(0.692, 1.386]",112
email-enronsent05_02-0005,4,patience,patience,NOUN,-4,4,After Head,7,2.0794415416798357,8,5,obl,7-8,1-5,3-4,"(1.386, 2.197]",465
reviews-018562-0003,6,months,months,NOUN,1,1,Before Head,59,4.0943445622221,6,7,obl:unmarked,5-6,6-10,1-2,"(3.497, 4.22]",339
reviews-351561-0009,14,work,work,NOUN,-2,2,After Head,213,5.365976015021851,4,15,obl,3-4,11-15,1-2,"(4.22, 8.54]",377
weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0057,6,South,south,NOUN,6,6,Before Head,40,3.713572066704308,5,7,obl,5-6,6-10,5-6,"(3.497, 4.22]",459
reviews-295727-0003,4,day,day,NOUN,-2,2,After Head,171,5.147494476813453,3,5,obl:unmarked,3-4,1-5,1-2,"(4.22, 8.54]",299
newsgroup-groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100-0057,16,money,money,NOUN,2,2,Before Head,91,4.5217885770490405,5,17,obj,5-6,16-20,1-2,"(4.22, 8.54]",282
email-enronsent26_01-0015,23,year,year,NOUN,-2,2,After Head,172,5.153291594497779,4,24,obl:unmarked,3-4,21-25,1-2,"(4.22, 8.54]",311
newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0071,7,suspicion,suspicion,NOUN,-6,6,After Head,4,1.6094379124341003,9,8,nsubj,9-10,6-10,5-6,"(1.386, 2.197]",258
answers-20111108080049AAgT0iA_ans-0009,6,baby,baby,NOUN,3,3,Before Head,32,3.4965075614664802,4,7,nsubj,3-4,6-10,3-4,"(2.833, 3.497]",115
reviews-391012-0007,3,vendors,vendors,NOUN,-2,2,After Head,8,2.1972245773362196,7,5,obl,7-8,1-5,1-2,"(1.386, 2.197]",464
